Suma de Dosis,Estado Fenológico,Fecha Fin,Fecha Inicio,Producto Aplicado,Source.Name,Suma de Total concentración,Suma de Total superficie,Unidad,Suma de Mojamiento (HL/ha),ID Producto,Ensayo ID,Estado por Temporada,Sin uso,Suma de Superficie ensayo,Temporada,Tipo de Compra,Tipo de Compra 2,TipoFiltro,Recuento de Aplicación ID
125,Crecimiento Vegetativo,2025-10-16 00:00:00,2025-10-11 00:00:00,Comet,Aplicaciones_Arandano_Loncoche.xlsx,0.0625,0.03125,Loncoche,2,19,11,Para Comprar 2025-2026,Si,0.25,2025-2026,Positivo,Para Comprar,Pendientes,1
70,Crecimiento Vegetativo,2025-10-16 00:00:00,2025-10-11 00:00:00,Nufilm-17,Aplicaciones_Arandano_Carillanca.xlsx,0.196,0.056,Carillanca,3.5,45,17,Stock Suficiente 2025-2026,Si,0.8,2025-2026,Negativo,Stock Suficiente,Pendientes,1
70,Crecimiento Vegetativo,2025-10-16 00:00:00,2025-10-11 00:00:00,Nufilm-17,Aplicaciones_Arandano_Faja Maisan.xlsx,0.0343,0.01715,Faja Maisan,2,45,13,Stock Suficiente 2025-2026,Si,0.245,2025-2026,Negativo,Stock Suficiente,Pendientes,1
70,Crecimiento Vegetativo,2025-10-16 00:00:00,2025-10-11 00:00:00,Nufilm-17,Aplicaciones_Arandano_Loncoche.xlsx,0.035,0.0175,Loncoche,2,45,11,Stock Suficiente 2025-2026,Si,0.25,2025-2026,Negativo,Stock Suficiente,Pendientes,1
400,Crecimiento Vegetativo,2025-10-16 00:00:00,2025-10-11 00:00:00,Shirlan 500 SC,Aplicaciones_Arandano_Carillanca.xlsx,1.12,0.32,Carillanca,3.5,62,17,Stock Suficiente 2025-2026,Si,0.8,2025-2026,Positivo,Stock Suficiente,Pendientes,1
400,Crecimiento Vegetativo,2025-10-16 00:00:00,2025-10-11 00:00:00,Shirlan 500 SC,Aplicaciones_Arandano_Faja Maisan.xlsx,0.196,0.098,Faja Maisan,2,62,13,Stock Suficiente 2025-2026,Si,0.245,2025-2026,Positivo,Stock Suficiente,Pendientes,1
400,Crecimiento Vegetativo,2025-10-16 00:00:00,2025-10-11 00:00:00,Shirlan 500 SC,Aplicaciones_Arandano_Loncoche.xlsx,0.2,0.1,Loncoche,2,62,11,Stock Suficiente 2025-2026,Si,0.25,2025-2026,Positivo,Stock Suficiente,Pendientes,1
500,Crecimiento Vegetativo,2025-10-16 00:00:00,2025-10-11 00:00:00,Stimplex,Aplicaciones_Arandano_Carillanca.xlsx,1.4,0.4,Carillanca,3.5,64,17,Para Comprar 2025-2026,Si,0.8,2025-2026,Positivo,Para Comprar,Pendientes,1
80,Crecimiento Vegetativo,2025-10-20 00:00:00,2025-10-15 00:00:00,Agrocopper SP,Aplicaciones_Avellano_Barros Arana.xlsx,0.06112000000000001,0.030560000000000004,Barros Arana,2,2,1,Para Comprar 2025-2026,Si,0.382,2025-2026,Positivo,Para Comprar,Pendientes,1
80,Crecimiento Vegetativo,2025-10-20 00:00:00,2025-10-15 00:00:00,Agrocopper SP,Aplicaciones_Avellano_Carillanca.xlsx,0.44,0.08,Carillanca,5.5,2,21,Para Comprar 2025-2026,Si,1,2025-2026,Positivo,Para Comprar,Pendientes,1
80,Crecimiento Vegetativo,2025-10-20 00:00:00,2025-10-15 00:00:00,Agrocopper SP,Aplicaciones_Avellano_Cunco.xlsx,0.01764,0.01176,Cunco,1.5,2,3,Para Comprar 2025-2026,Si,0.147,2025-2026,Positivo,Para Comprar,Pendientes,1
80,Crecimiento Vegetativo,2025-10-20 00:00:00,2025-10-15 00:00:00,Agrocopper SP,Aplicaciones_Avellano_Los Sauces.xlsx,0.04704,0.01176,Los Sauces,4,2,5,Para Comprar 2025-2026,Si,0.147,2025-2026,Positivo,Para Comprar,Pendientes,1
80,Crecimiento Vegetativo,2025-10-20 00:00:00,2025-10-15 00:00:00,Agrocopper SP,Aplicaciones_Castaño_Barros Arana.xlsx,0.026208000000000002,0.021840000000000002,Barros Arana,1.2,2,2,Para Comprar 2025-2026,Si,0.273,2025-2026,Positivo,Para Comprar,Pendientes,1
80,Crecimiento Vegetativo,2025-10-20 00:00:00,2025-10-15 00:00:00,Agrocopper SP,Aplicaciones_Castaño_Cunco.xlsx,0.03696,0.033600000000000005,Cunco,1.1,2,4,Para Comprar 2025-2026,Si,0.42,2025-2026,Positivo,Para Comprar,Pendientes,1
80,Crecimiento Vegetativo,2025-10-20 00:00:00,2025-10-15 00:00:00,Agrocopper SP,Aplicaciones_Nogal_Los Sauces.xlsx,0.096,0.032,Los Sauces,3,2,8,Para Comprar 2025-2026,Si,0.4,2025-2026,Positivo,Para Comprar,Pendientes,1
80,Crecimiento Vegetativo,2025-10-20 00:00:00,2025-10-15 00:00:00,Agrocopper SP,Aplicaciones_Olivo_Los Sauces.xlsx,0.03024,0.00432,Los Sauces,7,2,7,Para Comprar 2025-2026,Si,0.054,2025-2026,Positivo,Para Comprar,Pendientes,1
20,Crecimiento Vegetativo,2025-10-20 00:00:00,2025-10-15 00:00:00,Karate Zeon,Aplicaciones_Nogal_Los Sauces.xlsx,0.024,0.008,Los Sauces,3,41,8,Para Comprar 2025-2026,Si,0.4,2025-2026,Positivo,Para Comprar,Pendientes,1
100,Crecimiento Vegetativo,2025-10-20 00:00:00,2025-10-15 00:00:00,Mamull,Aplicaciones_Almendro_Angol.xlsx,0.23265,0.0423,Angol,5.5,43,16,Para Comprar 2025-2026,Si,0.423,2025-2026,Positivo,Para Comprar,Pendientes,1
100,Crecimiento Vegetativo,2025-10-20 00:00:00,2025-10-15 00:00:00,Mamull,Aplicaciones_Almendro_Los Sauces.xlsx,0.09240000000000001,0.026400000000000003,Los Sauces,3.5,43,6,Para Comprar 2025-2026,Si,0.264,2025-2026,Positivo,Para Comprar,Pendientes,1
100,Crecimiento Vegetativo,2025-10-20 00:00:00,2025-10-15 00:00:00,Mamull,Aplicaciones_Cerezo_Angol.xlsx,0.30360000000000004,0.055200000000000006,Angol,5.5,43,15,Para Comprar 2025-2026,Si,0.552,2025-2026,Positivo,Para Comprar,Pendientes,1
100,Crecimiento Vegetativo,2025-10-20 00:00:00,2025-10-15 00:00:00,Mamull,Aplicaciones_Cerezo_Carillanca.xlsx,0.666,0.12,Carillanca,5.55,43,20,Para Comprar 2025-2026,Si,1.2,2025-2026,Positivo,Para Comprar,Pendientes,1
100,Crecimiento Vegetativo,2025-10-20 00:00:00,2025-10-15 00:00:00,Mamull,Aplicaciones_Cerezo_Los Sauces.xlsx,0.22080000000000002,0.055200000000000006,Los Sauces,4,43,9,Para Comprar 2025-2026,Si,0.552,2025-2026,Positivo,Para Comprar,Pendientes,1
100,Crecimiento Vegetativo,2025-10-20 00:00:00,2025-10-15 00:00:00,Nacillus,Aplicaciones_Almendro_Angol.xlsx,0.23265,0.0423,Angol,5.5,44,16,Para Comprar 2025-2026,Si,0.423,2025-2026,Positivo,Para Comprar,Pendientes,1
100,Crecimiento Vegetativo,2025-10-20 00:00:00,2025-10-15 00:00:00,Nacillus,Aplicaciones_Almendro_Los Sauces.xlsx,0.09240000000000001,0.026400000000000003,Los Sauces,3.5,44,6,Para Comprar 2025-2026,Si,0.264,2025-2026,Positivo,Para Comprar,Pendientes,1
100,Crecimiento Vegetativo,2025-10-20 00:00:00,2025-10-15 00:00:00,Nacillus,Aplicaciones_Cerezo_Angol.xlsx,0.30360000000000004,0.055200000000000006,Angol,5.5,44,15,Para Comprar 2025-2026,Si,0.552,2025-2026,Positivo,Para Comprar,Pendientes,1
100,Crecimiento Vegetativo,2025-10-20 00:00:00,2025-10-15 00:00:00,Nacillus,Aplicaciones_Cerezo_Carillanca.xlsx,0.666,0.12,Carillanca,5.55,44,20,Para Comprar 2025-2026,Si,1.2,2025-2026,Positivo,Para Comprar,Pendientes,1
100,Crecimiento Vegetativo,2025-10-20 00:00:00,2025-10-15 00:00:00,Nacillus,Aplicaciones_Cerezo_Los Sauces.xlsx,0.22080000000000002,0.055200000000000006,Los Sauces,4,44,9,Para Comprar 2025-2026,Si,0.552,2025-2026,Positivo,Para Comprar,Pendientes,1
400,Crecimiento Vegetativo,2025-10-21 00:00:00,2025-10-16 00:00:00,Aminoterra,Aplicaciones_Almendro_Angol.xlsx,0.9306,0.1692,Angol,5.5,5,16,Para Comprar 2025-2026,Si,0.423,2025-2026,Positivo,Para Comprar,Pendientes,1
400,Crecimiento Vegetativo,2025-10-21 00:00:00,2025-10-16 00:00:00,Aminoterra,Aplicaciones_Almendro_Los Sauces.xlsx,0.36960000000000004,0.10560000000000001,Los Sauces,3.5,5,6,Para Comprar 2025-2026,Si,0.264,2025-2026,Positivo,Para Comprar,Pendientes,1
400,Crecimiento Vegetativo,2025-10-21 00:00:00,2025-10-16 00:00:00,Aminoterra,Aplicaciones_Cerezo_Angol.xlsx,1.2144000000000001,0.22080000000000002,Angol,5.5,5,15,Para Comprar 2025-2026,Si,0.552,2025-2026,Positivo,Para Comprar,Pendientes,1
400,Crecimiento Vegetativo,2025-10-21 00:00:00,2025-10-16 00:00:00,Aminoterra,Aplicaciones_Cerezo_Carillanca.xlsx,2.664,0.48,Carillanca,5.55,5,20,Para Comprar 2025-2026,Si,1.2,2025-2026,Positivo,Para Comprar,Pendientes,1
400,Crecimiento Vegetativo,2025-10-21 00:00:00,2025-10-16 00:00:00,Aminoterra,Aplicaciones_Cerezo_Los Sauces.xlsx,0.8832000000000001,0.22080000000000002,Los Sauces,4,5,9,Para Comprar 2025-2026,Si,0.552,2025-2026,Positivo,Para Comprar,Pendientes,1
500,Crecimiento Vegetativo,2025-10-21 00:00:00,2025-10-16 00:00:00,Stimplex,Aplicaciones_Almendro_Angol.xlsx,1.16325,0.2115,Angol,5.5,64,16,Para Comprar 2025-2026,Si,0.423,2025-2026,Positivo,Para Comprar,Pendientes,1
500,Crecimiento Vegetativo,2025-10-21 00:00:00,2025-10-16 00:00:00,Stimplex,Aplicaciones_Almendro_Los Sauces.xlsx,0.462,0.132,Los Sauces,3.5,64,6,Para Comprar 2025-2026,Si,0.264,2025-2026,Positivo,Para Comprar,Pendientes,1
500,Crecimiento Vegetativo,2025-10-21 00:00:00,2025-10-16 00:00:00,Stimplex,Aplicaciones_Cerezo_Angol.xlsx,1.5180000000000002,0.276,Angol,5.5,64,15,Para Comprar 2025-2026,Si,0.552,2025-2026,Positivo,Para Comprar,Pendientes,1
500,Crecimiento Vegetativo,2025-10-21 00:00:00,2025-10-16 00:00:00,Stimplex,Aplicaciones_Cerezo_Carillanca.xlsx,3.33,0.6,Carillanca,5.55,64,20,Para Comprar 2025-2026,Si,1.2,2025-2026,Positivo,Para Comprar,Pendientes,1
500,Crecimiento Vegetativo,2025-10-21 00:00:00,2025-10-16 00:00:00,Stimplex,Aplicaciones_Cerezo_Los Sauces.xlsx,1.104,0.276,Los Sauces,4,64,9,Para Comprar 2025-2026,Si,0.552,2025-2026,Positivo,Para Comprar,Pendientes,1
400,Crecimiento Vegetativo,2025-10-25 00:00:00,2025-10-20 00:00:00,Azufre Foable,Aplicaciones_Vid_Carillanca.xlsx,0.048,0.02,Carillanca,2.4,9,22,Para Comprar 2025-2026,Si,0.05,2025-2026,Positivo,Para Comprar,Pendientes,1
500,Crecimiento Vegetativo,2025-10-25 00:00:00,2025-10-20 00:00:00,Kelpak,Aplicaciones_Vid_Carillanca.xlsx,0.06,0.025,Carillanca,2.4,42,22,Para Comprar 2025-2026,Si,0.05,2025-2026,Positivo,Para Comprar,Pendientes,1
100,Crecimiento Vegetativo,2025-10-26 00:00:00,2025-10-21 00:00:00,Mamull,Aplicaciones_Arandano_Carillanca.xlsx,0.28,0.08,Carillanca,3.5,43,17,Para Comprar 2025-2026,Si,0.8,2025-2026,Positivo,Para Comprar,Pendientes,1
100,Crecimiento Vegetativo,2025-10-26 00:00:00,2025-10-21 00:00:00,Mamull,Aplicaciones_Arandano_Faja Maisan.xlsx,0.049,0.0245,Faja Maisan,2,43,13,Para Comprar 2025-2026,Si,0.245,2025-2026,Positivo,Para Comprar,Pendientes,1
100,Crecimiento Vegetativo,2025-10-26 00:00:00,2025-10-21 00:00:00,Mamull,Aplicaciones_Arandano_Loncoche.xlsx,0.05,0.025,Loncoche,2,43,11,Para Comprar 2025-2026,Si,0.25,2025-2026,Positivo,Para Comprar,Pendientes,1
100,Crecimiento Vegetativo,2025-10-26 00:00:00,2025-10-21 00:00:00,Nacillus,Aplicaciones_Arandano_Carillanca.xlsx,0.28,0.08,Carillanca,3.5,44,17,Para Comprar 2025-2026,Si,0.8,2025-2026,Positivo,Para Comprar,Pendientes,1
100,Crecimiento Vegetativo,2025-10-26 00:00:00,2025-10-21 00:00:00,Nacillus,Aplicaciones_Arandano_Faja Maisan.xlsx,0.049,0.0245,Faja Maisan,2,44,13,Para Comprar 2025-2026,Si,0.245,2025-2026,Positivo,Para Comprar,Pendientes,1
100,Crecimiento Vegetativo,2025-10-26 00:00:00,2025-10-21 00:00:00,Nacillus,Aplicaciones_Arandano_Loncoche.xlsx,0.05,0.025,Loncoche,2,44,11,Para Comprar 2025-2026,Si,0.25,2025-2026,Positivo,Para Comprar,Pendientes,1
70,Crecimiento Vegetativo,2025-10-26 00:00:00,2025-10-21 00:00:00,Nufilm-17,Aplicaciones_Arandano_Carillanca.xlsx,0.196,0.056,Carillanca,3.5,45,17,Stock Suficiente 2025-2026,Si,0.8,2025-2026,Negativo,Stock Suficiente,Pendientes,1
70,Crecimiento Vegetativo,2025-10-26 00:00:00,2025-10-21 00:00:00,Nufilm-17,Aplicaciones_Arandano_Faja Maisan.xlsx,0.0343,0.01715,Faja Maisan,2,45,13,Stock Suficiente 2025-2026,Si,0.245,2025-2026,Negativo,Stock Suficiente,Pendientes,1
70,Crecimiento Vegetativo,2025-10-26 00:00:00,2025-10-21 00:00:00,Nufilm-17,Aplicaciones_Arandano_Loncoche.xlsx,0.035,0.0175,Loncoche,2,45,11,Stock Suficiente 2025-2026,Si,0.25,2025-2026,Negativo,Stock Suficiente,Pendientes,1
12,Crecimiento Vegetativo,2025-10-30 00:00:00,2025-10-25 00:00:00,Bull (CS),Aplicaciones_Frambueso_Carillanca.xlsx,0.0035999999999999995,0.0017999999999999997,Carillanca,2,15,18,Stock Suficiente 2025-2026,Si,0.15,2025-2026,Negativo,Stock Suficiente,Pendientes,1
12,Crecimiento Vegetativo,2025-10-30 00:00:00,2025-10-25 00:00:00,Bull (CS),Aplicaciones_Frambueso_Faja Maisan.xlsx,0.00441,0.0011760000000000002,Faja Maisan,3.75,15,14,Stock Suficiente 2025-2026,Si,0.098,2025-2026,Negativo,Stock Suficiente,Pendientes,1
12,Crecimiento Vegetativo,2025-10-30 00:00:00,2025-10-25 00:00:00,Bull (CS),Aplicaciones_Frambueso_Loncoche.xlsx,0.003528,0.0011760000000000002,Loncoche,3,15,12,Stock Suficiente 2025-2026,Si,0.098,2025-2026,Negativo,Stock Suficiente,Pendientes,1
180,Crecimiento Vegetativo,2025-10-30 00:00:00,2025-10-25 00:00:00,Captan 80 WP,Aplicaciones_Frambueso_Carillanca.xlsx,0.054,0.027,Carillanca,2,16,18,Para Comprar 2025-2026,Si,0.15,2025-2026,Positivo,Para Comprar,Pendientes,1
180,Crecimiento Vegetativo,2025-10-30 00:00:00,2025-10-25 00:00:00,Captan 80 WP,Aplicaciones_Frambueso_Faja Maisan.xlsx,0.06615,0.01764,Faja Maisan,3.75,16,14,Para Comprar 2025-2026,Si,0.098,2025-2026,Positivo,Para Comprar,Pendientes,1
180,Crecimiento Vegetativo,2025-10-30 00:00:00,2025-10-25 00:00:00,Captan 80 WP,Aplicaciones_Frambueso_Loncoche.xlsx,0.05292,0.01764,Loncoche,3,16,12,Para Comprar 2025-2026,Si,0.098,2025-2026,Positivo,Para Comprar,Pendientes,1
100,Crecimiento Vegetativo,2025-10-30 00:00:00,2025-10-25 00:00:00,Cercobim,Aplicaciones_Maqui_Carillanca.xlsx,0.035,0.005,Carillanca,7,17,19,Stock Suficiente 2025-2026,Si,0.05,2025-2026,Negativo,Stock Suficiente,Pendientes,1
120,Crecimiento Vegetativo,2025-10-30 00:00:00,2025-10-25 00:00:00,Diazinon 40 WP,Aplicaciones_Maqui_Carillanca.xlsx,0.042,0.006,Carillanca,7,24,19,Para Comprar 2025-2026,Si,0.05,2025-2026,Positivo,Para Comprar,Pendientes,1
1000,Crecimiento Vegetativo,2025-10-30 00:00:00,2025-10-25 00:00:00,Kelpak,Aplicaciones_Frambueso_Carillanca.xlsx,0.3,0.15,Carillanca,2,42,18,Para Comprar 2025-2026,Si,0.15,2025-2026,Positivo,Para Comprar,Pendientes,1
1000,Crecimiento Vegetativo,2025-10-30 00:00:00,2025-10-25 00:00:00,Kelpak,Aplicaciones_Frambueso_Faja Maisan.xlsx,0.3675,0.098,Faja Maisan,3.75,42,14,Para Comprar 2025-2026,Si,0.098,2025-2026,Positivo,Para Comprar,Pendientes,1
1000,Crecimiento Vegetativo,2025-10-30 00:00:00,2025-10-25 00:00:00,Kelpak,Aplicaciones_Frambueso_Loncoche.xlsx,0.294,0.098,Loncoche,3,42,12,Para Comprar 2025-2026,Si,0.098,2025-2026,Positivo,Para Comprar,Pendientes,1
1500,Crecimiento Vegetativo,2025-10-30 00:00:00,2025-10-25 00:00:00,Poly K,Aplicaciones_Frambueso_Carillanca.xlsx,0.45,0.225,Carillanca,2,53,18,Para Comprar 2025-2026,Si,0.15,2025-2026,Positivo,Para Comprar,Pendientes,1
1500,Crecimiento Vegetativo,2025-10-30 00:00:00,2025-10-25 00:00:00,Poly K,Aplicaciones_Frambueso_Faja Maisan.xlsx,0.55125,0.147,Faja Maisan,3.75,53,14,Para Comprar 2025-2026,Si,0.098,2025-2026,Positivo,Para Comprar,Pendientes,1
1500,Crecimiento Vegetativo,2025-10-30 00:00:00,2025-10-25 00:00:00,Poly K,Aplicaciones_Frambueso_Loncoche.xlsx,0.441,0.147,Loncoche,3,53,12,Para Comprar 2025-2026,Si,0.098,2025-2026,Positivo,Para Comprar,Pendientes,1
400,Crecimiento Vegetativo,2025-10-31 00:00:00,2025-10-26 00:00:00,Aminoterra,Aplicaciones_Almendro_Angol.xlsx,0.9306,0.1692,Angol,5.5,5,16,Para Comprar 2025-2026,Si,0.423,2025-2026,Positivo,Para Comprar,Pendientes,1
400,Crecimiento Vegetativo,2025-10-31 00:00:00,2025-10-26 00:00:00,Aminoterra,Aplicaciones_Almendro_Los Sauces.xlsx,0.36960000000000004,0.10560000000000001,Los Sauces,3.5,5,6,Para Comprar 2025-2026,Si,0.264,2025-2026,Positivo,Para Comprar,Pendientes,1
400,Crecimiento Vegetativo,2025-10-31 00:00:00,2025-10-26 00:00:00,Aminoterra,Aplicaciones_Cerezo_Angol.xlsx,1.2144000000000001,0.22080000000000002,Angol,5.5,5,15,Para Comprar 2025-2026,Si,0.552,2025-2026,Positivo,Para Comprar,Pendientes,1
400,Crecimiento Vegetativo,2025-10-31 00:00:00,2025-10-26 00:00:00,Aminoterra,Aplicaciones_Cerezo_Carillanca.xlsx,2.664,0.48,Carillanca,5.55,5,20,Para Comprar 2025-2026,Si,1.2,2025-2026,Positivo,Para Comprar,Pendientes,1
400,Crecimiento Vegetativo,2025-10-31 00:00:00,2025-10-26 00:00:00,Aminoterra,Aplicaciones_Cerezo_Los Sauces.xlsx,0.8832000000000001,0.22080000000000002,Los Sauces,4,5,9,Para Comprar 2025-2026,Si,0.552,2025-2026,Positivo,Para Comprar,Pendientes,1
500,Crecimiento Vegetativo,2025-10-31 00:00:00,2025-10-26 00:00:00,Stimplex,Aplicaciones_Almendro_Angol.xlsx,1.16325,0.2115,Angol,5.5,64,16,Para Comprar 2025-2026,Si,0.423,2025-2026,Positivo,Para Comprar,Pendientes,1
500,Crecimiento Vegetativo,2025-10-31 00:00:00,2025-10-26 00:00:00,Stimplex,Aplicaciones_Almendro_Los Sauces.xlsx,0.462,0.132,Los Sauces,3.5,64,6,Para Comprar 2025-2026,Si,0.264,2025-2026,Positivo,Para Comprar,Pendientes,1
500,Crecimiento Vegetativo,2025-10-31 00:00:00,2025-10-26 00:00:00,Stimplex,Aplicaciones_Cerezo_Angol.xlsx,1.5180000000000002,0.276,Angol,5.5,64,15,Para Comprar 2025-2026,Si,0.552,2025-2026,Positivo,Para Comprar,Pendientes,1
500,Crecimiento Vegetativo,2025-10-31 00:00:00,2025-10-26 00:00:00,Stimplex,Aplicaciones_Cerezo_Carillanca.xlsx,3.33,0.6,Carillanca,5.55,64,20,Para Comprar 2025-2026,Si,1.2,2025-2026,Positivo,Para Comprar,Pendientes,1
500,Crecimiento Vegetativo,2025-10-31 00:00:00,2025-10-26 00:00:00,Stimplex,Aplicaciones_Cerezo_Los Sauces.xlsx,1.104,0.276,Los Sauces,4,64,9,Para Comprar 2025-2026,Si,0.552,2025-2026,Positivo,Para Comprar,Pendientes,1
500,Crecimiento Vegetativo,2025-11-04 00:00:00,2025-10-30 00:00:00,Kelpak,Aplicaciones_Vid_Carillanca.xlsx,0.06,0.025,Carillanca,2.4,42,22,Para Comprar 2025-2026,Si,0.05,2025-2026,Positivo,Para Comprar,Pendientes,1
100,Crecimiento Vegetativo,2025-11-04 00:00:00,2025-10-30 00:00:00,Mamull,Aplicaciones_Almendro_Angol.xlsx,0.23265,0.0423,Angol,5.5,43,16,Para Comprar 2025-2026,Si,0.423,2025-2026,Positivo,Para Comprar,Pendientes,1
100,Crecimiento Vegetativo,2025-11-04 00:00:00,2025-10-30 00:00:00,Mamull,Aplicaciones_Almendro_Los Sauces.xlsx,0.09240000000000001,0.026400000000000003,Los Sauces,3.5,43,6,Para Comprar 2025-2026,Si,0.264,2025-2026,Positivo,Para Comprar,Pendientes,1
100,Crecimiento Vegetativo,2025-11-04 00:00:00,2025-10-30 00:00:00,Mamull,Aplicaciones_Cerezo_Angol.xlsx,0.30360000000000004,0.055200000000000006,Angol,5.5,43,15,Para Comprar 2025-2026,Si,0.552,2025-2026,Positivo,Para Comprar,Pendientes,1
100,Crecimiento Vegetativo,2025-11-04 00:00:00,2025-10-30 00:00:00,Mamull,Aplicaciones_Cerezo_Carillanca.xlsx,0.666,0.12,Carillanca,5.55,43,20,Para Comprar 2025-2026,Si,1.2,2025-2026,Positivo,Para Comprar,Pendientes,1
100,Crecimiento Vegetativo,2025-11-04 00:00:00,2025-10-30 00:00:00,Mamull,Aplicaciones_Cerezo_Los Sauces.xlsx,0.22080000000000002,0.055200000000000006,Los Sauces,4,43,9,Para Comprar 2025-2026,Si,0.552,2025-2026,Positivo,Para Comprar,Pendientes,1
100,Crecimiento Vegetativo,2025-11-04 00:00:00,2025-10-30 00:00:00,Nacillus,Aplicaciones_Almendro_Angol.xlsx,0.23265,0.0423,Angol,5.5,44,16,Para Comprar 2025-2026,Si,0.423,2025-2026,Positivo,Para Comprar,Pendientes,1
100,Crecimiento Vegetativo,2025-11-04 00:00:00,2025-10-30 00:00:00,Nacillus,Aplicaciones_Almendro_Los Sauces.xlsx,0.09240000000000001,0.026400000000000003,Los Sauces,3.5,44,6,Para Comprar 2025-2026,Si,0.264,2025-2026,Positivo,Para Comprar,Pendientes,1
100,Crecimiento Vegetativo,2025-11-04 00:00:00,2025-10-30 00:00:00,Nacillus,Aplicaciones_Cerezo_Angol.xlsx,0.30360000000000004,0.055200000000000006,Angol,5.5,44,15,Para Comprar 2025-2026,Si,0.552,2025-2026,Positivo,Para Comprar,Pendientes,1
100,Crecimiento Vegetativo,2025-11-04 00:00:00,2025-10-30 00:00:00,Nacillus,Aplicaciones_Cerezo_Carillanca.xlsx,0.666,0.12,Carillanca,5.55,44,20,Para Comprar 2025-2026,Si,1.2,2025-2026,Positivo,Para Comprar,Pendientes,1
100,Crecimiento Vegetativo,2025-11-04 00:00:00,2025-10-30 00:00:00,Nacillus,Aplicaciones_Cerezo_Los Sauces.xlsx,0.22080000000000002,0.055200000000000006,Los Sauces,4,44,9,Para Comprar 2025-2026,Si,0.552,2025-2026,Positivo,Para Comprar,Pendientes,1
1000,Crecimiento Vegetativo,2025-11-05 00:00:00,2025-10-31 00:00:00,Kelpak,Aplicaciones_Arandano_Carillanca.xlsx,2.8,0.8,Carillanca,3.5,42,17,Para Comprar 2025-2026,Si,0.8,2025-2026,Positivo,Para Comprar,Pendientes,1
2000,Crecimiento Vegetativo,2025-11-05 00:00:00,2025-10-31 00:00:00,Kelpak,Aplicaciones_Arandano_Faja Maisan.xlsx,0.98,0.49,Faja Maisan,2,42,13,Para Comprar 2025-2026,Si,0.245,2025-2026,Positivo,Para Comprar,Pendientes,1
2000,Crecimiento Vegetativo,2025-11-05 00:00:00,2025-10-31 00:00:00,Kelpak,Aplicaciones_Arandano_Loncoche.xlsx,1,0.5,Loncoche,2,42,11,Para Comprar 2025-2026,Si,0.25,2025-2026,Positivo,Para Comprar,Pendientes,1
100,Crecimiento Vegetativo,2025-11-05 00:00:00,2025-10-31 00:00:00,Mamull,Aplicaciones_Arandano_Carillanca.xlsx,0.28,0.08,Carillanca,3.5,43,17,Para Comprar 2025-2026,Si,0.8,2025-2026,Positivo,Para Comprar,Pendientes,1
100,Crecimiento Vegetativo,2025-11-05 00:00:00,2025-10-31 00:00:00,Mamull,Aplicaciones_Arandano_Loncoche.xlsx,0.05,0.025,Loncoche,2,43,11,Para Comprar 2025-2026,Si,0.25,2025-2026,Positivo,Para Comprar,Pendientes,1
100,Crecimiento Vegetativo,2025-11-05 00:00:00,2025-10-31 00:00:00,Nacillus,Aplicaciones_Arandano_Carillanca.xlsx,0.28,0.08,Carillanca,3.5,44,17,Para Comprar 2025-2026,Si,0.8,2025-2026,Positivo,Para Comprar,Pendientes,1
100,Crecimiento Vegetativo,2025-11-05 00:00:00,2025-10-31 00:00:00,Nacillus,Aplicaciones_Arandano_Loncoche.xlsx,0.05,0.025,Loncoche,2,44,11,Para Comprar 2025-2026,Si,0.25,2025-2026,Positivo,Para Comprar,Pendientes,1
70,Crecimiento Vegetativo,2025-11-05 00:00:00,2025-10-31 00:00:00,Nufilm-17,Aplicaciones_Arandano_Carillanca.xlsx,0.196,0.056,Carillanca,3.5,45,17,Stock Suficiente 2025-2026,Si,0.8,2025-2026,Negativo,Stock Suficiente,Pendientes,1
70,Crecimiento Vegetativo,2025-11-05 00:00:00,2025-10-31 00:00:00,Nufilm-17,Aplicaciones_Arandano_Faja Maisan.xlsx,0.0343,0.01715,Faja Maisan,2,45,13,Stock Suficiente 2025-2026,Si,0.245,2025-2026,Negativo,Stock Suficiente,Pendientes,1
70,Crecimiento Vegetativo,2025-11-05 00:00:00,2025-10-31 00:00:00,Nufilm-17,Aplicaciones_Arandano_Loncoche.xlsx,0.035,0.0175,Loncoche,2,45,11,Stock Suficiente 2025-2026,Si,0.25,2025-2026,Negativo,Stock Suficiente,Pendientes,1
80,Crecimiento Vegetativo,2025-11-06 00:00:00,2025-11-01 00:00:00,Agrocopper SP,Aplicaciones_Avellano_Barros Arana.xlsx,0.06112000000000001,0.030560000000000004,Barros Arana,2,2,1,Para Comprar 2025-2026,Si,0.382,2025-2026,Positivo,Para Comprar,Pendientes,1
80,Crecimiento Vegetativo,2025-11-06 00:00:00,2025-11-01 00:00:00,Agrocopper SP,Aplicaciones_Avellano_Carillanca.xlsx,0.44,0.08,Carillanca,5.5,2,21,Para Comprar 2025-2026,Si,1,2025-2026,Positivo,Para Comprar,Pendientes,1
80,Crecimiento Vegetativo,2025-11-06 00:00:00,2025-11-01 00:00:00,Agrocopper SP,Aplicaciones_Avellano_Cunco.xlsx,0.01764,0.01176,Cunco,1.5,2,3,Para Comprar 2025-2026,Si,0.147,2025-2026,Positivo,Para Comprar,Pendientes,1
